DATE,04/10/25 20:46:15,CO,160.32,NO,594.29,NO2,26.68,O3,17.93,T,9.76,RH,71.61,P,1004.25,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,241.06,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-30,62,0,743,2,-14,2,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:46:45,CO,158.16,NO,591.97,NO2,25.90,O3,18.47,T,9.75,RH,71.18,P,1004.23,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,241.06,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-22,69,0,740,3,-12,3,-37,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:47:30,CO,171.78,NO,591.21,NO2,24.32,O3,20.70,T,9.74,RH,71.21,P,1004.19,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,241.06,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-30,67,0,739,3,-10,2,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:48:15,CO,146.73,NO,590.45,NO2,24.32,O3,21.07,T,9.73,RH,71.23,P,1004.13,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-21,65,0,738,3,-10,3,-38,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:49:00,CO,169.59,NO,589.69,NO2,25.11,O3,19.78,T,9.72,RH,71.10,P,1004.19,G,12946.86,PM1.0,0.00,PM2.5,1.00,PM10,1.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-25,71,0,737,2,-12,2,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:49:30,CO,160.50,NO,588.93,NO2,24.32,O3,21.83,T,9.71,RH,70.85,P,1004.21,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-21,71,0,736,3,-10,3,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:50:15,CO,174.08,NO,588.97,NO2,25.92,O3,19.21,T,9.70,RH,70.77,P,1004.23,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-30,68,0,736,5,-10,3,-38,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:51:00,CO,181.07,NO,588.21,NO2,23.52,O3,20.50,T,9.69,RH,70.76,P,1004.21,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,1.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-25,76,0,735,2,-10,1,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:51:45,CO,153.60,NO,587.45,NO2,22.73,O3,22.57,T,9.69,RH,70.67,P,1004.25,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,240.70,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-23,66,0,734,1,-10,2,-39,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
DATE,04/10/25 20:52:30,CO,174.20,NO,586.65,NO2,24.32,O3,20.33,T,9.68,RH,70.83,P,1004.21,G,12946.86,PM1.0,0.00,PM2.5,0.00,PM10,0.00,WD,240.35,WS,0.00,BATT,4.18,CHRG,0.00,RUN,58.00,SD,1,RAW,-25,73,0,733,2,-11,1,-40,STAT,6b,0,f0,LAT,0.00000,LON,0.00000
