DATE,07/15/23 20:27:00,CO,503.85,NO,-2.26,NO2,11.90,O3,34.31,T,29.93,RH,38.20,P,1003.21,G,409.63,PM1.0,3.00,PM2.5,6.00,PM10,6.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-33,165,43,60,5,5,8,-27,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:27:30,CO,462.41,NO,-6.56,NO2,13.44,O3,24.54,T,29.94,RH,38.30,P,1003.21,G,414.45,PM1.0,3.00,PM2.5,5.00,PM10,5.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-27,165,45,57,3,2,4,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:28:00,CO,500.90,NO,-1.89,NO2,14.84,O3,23.51,T,29.94,RH,38.34,P,1003.19,G,419.64,PM1.0,3.00,PM2.5,5.00,PM10,6.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-30,174,46,65,3,0,6,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:28:30,CO,484.12,NO,-8.71,NO2,13.30,O3,27.57,T,29.94,RH,38.47,P,1003.19,G,424.16,PM1.0,3.00,PM2.5,5.00,PM10,7.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-29,169,45,54,5,3,8,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:29:15,CO,512.71,NO,-7.99,NO2,14.29,O3,23.49,T,29.95,RH,38.61,P,1003.21,G,424.43,PM1.0,2.00,PM2.5,5.00,PM10,5.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-36,159,43,52,6,2,7,-18,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:30:00,CO,507.79,NO,-7.27,NO2,11.34,O3,26.45,T,29.95,RH,38.49,P,1003.21,G,425.78,PM1.0,3.00,PM2.5,5.00,PM10,5.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-33,167,43,53,3,5,4,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:30:45,CO,472.26,NO,-1.53,NO2,12.60,O3,27.02,T,29.95,RH,39.02,P,1003.21,G,423.36,PM1.0,2.00,PM2.5,4.00,PM10,4.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-29,163,41,58,5,4,7,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:31:15,CO,476.21,NO,-7.63,NO2,13.72,O3,27.76,T,29.96,RH,38.80,P,1003.19,G,422.82,PM1.0,2.00,PM2.5,5.00,PM10,6.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-29,165,42,51,4,2,8,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:32:00,CO,512.73,NO,-11.93,NO2,13.58,O3,25.79,T,29.97,RH,39.40,P,1003.19,G,422.56,PM1.0,2.00,PM2.5,4.00,PM10,4.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-34,166,46,51,6,3,7,-20,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:32:45,CO,478.18,NO,-10.14,NO2,13.44,O3,28.83,T,29.98,RH,39.26,P,1003.17,G,420.43,PM1.0,3.00,PM2.5,6.00,PM10,6.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-29,166,41,46,3,2,5,-28,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:33:15,CO,521.60,NO,-9.77,NO2,14.98,O3,26.19,T,29.99,RH,38.70,P,1003.19,G,422.56,PM1.0,3.00,PM2.5,4.00,PM10,7.00,WD,244.93,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-37,160,42,48,6,1,6,-25,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:34:00,CO,503.84,NO,-11.92,NO2,15.96,O3,27.11,T,29.99,RH,38.94,P,1003.19,G,422.29,PM1.0,3.00,PM2.5,6.00,PM10,6.00,WD,244.57,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-33,165,44,48,7,0,9,-22,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:34:45,CO,449.55,NO,-10.13,NO2,16.66,O3,24.10,T,29.99,RH,39.29,P,1003.17,G,416.51,PM1.0,3.00,PM2.5,4.00,PM10,6.00,WD,244.57,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-24,169,43,49,7,-1,6,-25,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:35:30,CO,477.18,NO,-3.31,NO2,12.46,O3,30.77,T,29.98,RH,39.18,P,1003.13,G,414.70,PM1.0,4.00,PM2.5,6.00,PM10,6.00,WD,244.57,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-32,155,44,60,7,5,8,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:36:00,CO,480.15,NO,-4.39,NO2,10.50,O3,28.93,T,29.99,RH,39.54,P,1003.13,G,411.39,PM1.0,3.00,PM2.5,4.00,PM10,5.00,WD,244.57,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-29,167,43,57,5,7,6,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:36:45,CO,556.16,NO,-10.85,NO2,12.88,O3,24.53,T,29.98,RH,38.72,P,1003.09,G,413.17,PM1.0,3.00,PM2.5,5.00,PM10,5.00,WD,244.57,WS,0.00,BATT,4.04,CHRG,0.00,RUN,51.55,SD,1,RAW,-40,167,45,51,6,4,7,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:37:30,CO,511.74,NO,-9.77,NO2,12.60,O3,27.74,T,29.97,RH,38.94,P,1003.09,G,412.15,PM1.0,4.00,PM2.5,5.00,PM10,9.00,WD,244.57,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-33,169,42,48,5,4,7,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:38:15,CO,518.65,NO,-4.39,NO2,10.36,O3,29.82,T,29.96,RH,38.63,P,1003.07,G,412.91,PM1.0,3.00,PM2.5,6.00,PM10,6.00,WD,244.22,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-34,169,43,57,7,8,5,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:38:45,CO,486.08,NO,-0.45,NO2,9.66,O3,31.40,T,29.93,RH,38.25,P,1003.07,G,416.77,PM1.0,3.00,PM2.5,5.00,PM10,7.00,WD,244.22,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-29,170,42,61,7,9,7,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:39:30,CO,509.79,NO,-6.56,NO2,12.47,O3,31.47,T,29.90,RH,38.30,P,1003.03,G,419.91,PM1.0,4.00,PM2.5,6.00,PM10,7.00,WD,244.22,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-31,175,39,48,7,5,8,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:40:15,CO,515.70,NO,-7.65,NO2,13.31,O3,26.12,T,29.88,RH,38.69,P,1003.03,G,418.33,PM1.0,3.00,PM2.5,8.00,PM10,9.00,WD,243.87,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-33,171,44,54,10,5,9,-16,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:41:00,CO,492.02,NO,-9.81,NO2,17.66,O3,24.99,T,29.86,RH,38.75,P,1003.03,G,414.70,PM1.0,4.00,PM2.5,7.00,PM10,8.00,WD,243.87,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-31,166,42,48,8,-2,8,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:41:30,CO,460.49,NO,-11.61,NO2,13.87,O3,29.70,T,29.84,RH,38.95,P,1003.01,G,416.51,PM1.0,4.00,PM2.5,5.00,PM10,6.00,WD,243.87,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-25,171,41,44,7,3,9,-22,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:42:15,CO,484.22,NO,-6.59,NO2,11.07,O3,26.06,T,29.82,RH,38.91,P,1003.01,G,417.29,PM1.0,4.00,PM2.5,6.00,PM10,6.00,WD,243.52,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-25,183,43,54,7,7,6,-18,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:43:00,CO,481.25,NO,-8.75,NO2,14.16,O3,29.34,T,29.79,RH,39.14,P,1003.03,G,418.86,PM1.0,3.00,PM2.5,4.00,PM10,4.00,WD,243.52,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-26,178,45,54,8,3,8,-24,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:43:30,CO,538.48,NO,-9.48,NO2,13.46,O3,22.35,T,29.76,RH,38.94,P,1002.99,G,422.02,PM1.0,3.00,PM2.5,5.00,PM10,6.00,WD,243.17,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-32,186,41,47,8,4,6,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:44:15,CO,474.35,NO,-11.28,NO2,15.29,O3,24.36,T,29.73,RH,39.27,P,1003.03,G,422.82,PM1.0,4.00,PM2.5,5.00,PM10,7.00,WD,243.17,WS,0.00,BATT,4.04,CHRG,0.00,RUN,51.55,SD,1,RAW,-27,171,40,43,7,1,7,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:45:00,CO,508.89,NO,-6.98,NO2,15.29,O3,28.63,T,29.71,RH,39.91,P,1003.03,G,416.77,PM1.0,4.00,PM2.5,5.00,PM10,5.00,WD,243.17,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-30,178,42,52,7,1,9,-23,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:45:45,CO,494.10,NO,-5.55,NO2,12.07,O3,29.78,T,29.68,RH,39.36,P,1003.03,G,415.22,PM1.0,3.00,PM2.5,5.00,PM10,6.00,WD,242.82,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-29,174,40,51,8,6,8,-21,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:46:15,CO,486.32,NO,-4.84,NO2,14.59,O3,28.07,T,29.66,RH,40.26,P,1003.03,G,409.88,PM1.0,4.00,PM2.5,7.00,PM10,7.00,WD,242.82,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-25,184,38,49,7,2,7,-25,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:47:00,CO,490.16,NO,-12.40,NO2,12.36,O3,30.82,T,29.63,RH,40.07,P,1003.05,G,412.91,PM1.0,4.00,PM2.5,6.00,PM10,8.00,WD,242.46,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-29,172,43,46,9,6,11,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:47:45,CO,495.31,NO,0.18,NO2,12.36,O3,26.55,T,29.57,RH,39.70,P,1003.01,G,412.15,PM1.0,3.00,PM2.5,4.00,PM10,4.00,WD,242.46,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-24,192,40,59,9,6,8,-17,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:48:15,CO,478.49,NO,-5.95,NO2,12.37,O3,24.38,T,29.53,RH,40.38,P,1003.03,G,410.88,PM1.0,4.00,PM2.5,6.00,PM10,6.00,WD,242.11,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-25,180,41,52,9,6,9,-12,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:49:00,CO,476.64,NO,-13.53,NO2,14.07,O3,25.12,T,29.49,RH,40.06,P,1003.05,G,409.63,PM1.0,5.00,PM2.5,6.00,PM10,7.00,WD,242.11,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-23,186,44,46,10,4,8,-18,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:49:45,CO,523.81,NO,-11.73,NO2,13.37,O3,33.09,T,29.45,RH,40.47,P,1003.01,G,404.18,PM1.0,5.00,PM2.5,6.00,PM10,6.00,WD,241.76,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-31,182,41,44,10,5,11,-22,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:50:30,CO,538.52,NO,-7.79,NO2,13.09,O3,24.89,T,29.41,RH,40.73,P,1003.01,G,402.24,PM1.0,4.00,PM2.5,7.00,PM10,8.00,WD,241.76,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-34,179,40,48,9,5,9,-14,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:51:00,CO,535.62,NO,-4.91,NO2,12.80,O3,27.39,T,29.35,RH,39.98,P,1003.01,G,402.73,PM1.0,4.00,PM2.5,7.00,PM10,7.00,WD,241.41,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-33,181,38,49,8,5,8,-19,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:51:45,CO,572.11,NO,-2.77,NO2,11.98,O3,25.53,T,29.30,RH,40.15,P,1002.97,G,407.38,PM1.0,6.00,PM2.5,9.00,PM10,11.00,WD,241.41,WS,0.00,BATT,4.05,CHRG,0.00,RUN,53.16,SD,1,RAW,-36,189,38,52,10,7,9,-13,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
DATE,07/15/23 20:52:30,CO,531.82,NO,-5.67,NO2,13.40,O3,34.46,T,29.25,RH,40.44,P,1002.97,G,405.16,PM1.0,3.00,PM2.5,5.00,PM10,5.00,WD,241.41,WS,0.00,BATT,4.05,CHRG,0.00,RUN,51.55,SD,1,RAW,-31,186,38,48,10,5,10,-26,STAT,7b,0,f0,LAT,0.00000,LON,0.00000
